,Date,US,India,Brazil,United Kingdom,France,Russia,Turkey,Germany,Italy,Spain,Iran,Argentina,Colombia,Indonesia,Poland,Mexico,Ukraine,South Africa,Netherlands,Philippines,Malaysia,Czechia,Canada,Peru,Thailand,Belgium,Iraq,Vietnam,Romania,Chile,Japan,Bangladesh,Portugal,Switzerland,Israel,Greece,Slovakia,Sweden,Serbia,Austria,Pakistan,Hungary,Kazakhstan,Jordan,Morocco,Cuba,Georgia,Denmark,Ireland,Nepal,United Arab Emirates,Bulgaria,Lebanon,Australia,Croatia,Tunisia,Belarus,"Korea, South",Bolivia,Guatemala,Azerbaijan,Sri Lanka,Costa Rica,Saudi Arabia,Ecuador,Lithuania,Burma,Panama,Slovenia,Paraguay,West Bank and Gaza,Venezuela,Ethiopia,Dominican Republic,Uruguay,Norway,Kuwait,Libya,Mongolia,Egypt,Honduras,Moldova,Armenia,Oman,Kenya,Bosnia and Herzegovina,Finland,Bahrain,Singapore,Latvia,Zambia,Qatar,Estonia,Nigeria,North Macedonia,Botswana,Algeria,Zimbabwe,Albania,Mozambique,Uzbekistan,Cyprus,Kyrgyzstan,Montenegro,Kosovo,Afghanistan,Namibia,Uganda,Ghana,El Salvador,Cambodia,Rwanda,China,Laos,Luxembourg,Cameroon,Jamaica,Maldives,Trinidad and Tobago,Angola,Congo (Kinshasa),Malawi,Senegal,Cote d'Ivoire,Eswatini,Malta,Fiji,Suriname,Madagascar,Syria,Sudan,Cabo Verde,Mauritania,Gabon,Guyana,Papua New Guinea,Iceland,Belize,Guinea,Burundi,Togo,Barbados,Tanzania,Lesotho,Seychelles,Bahamas,Haiti,Benin,Andorra,Somalia,Mauritius,Mali,Congo (Brazzaville),Timor-Leste,Burkina Faso,Nicaragua,Tajikistan,Taiwan*,South Sudan,Brunei,New Zealand,Saint Lucia,Djibouti,Equatorial Guinea,Central African Republic,Gambia,Yemen,San Marino,Eritrea,Niger,Comoros,Sierra Leone,Dominica,Grenada,Liberia,Guinea-Bissau,Liechtenstein,Saint Vincent and the Grenadines,Chad,Monaco,Antigua and Barbuda,Sao Tome and Principe,Saint Kitts and Nevis,Bhutan,Summer Olympics 2020,Diamond Princess,Solomon Islands,Holy See,MS Zaandam,Palau,Vanuatu,Marshall Islands,Samoa,Kiribati,Tonga,Micronesia
10,2021-01-18,141080.0,10050.0,28933.0,37610.0,3798.0,22509.0,5862.0,9253.0,8825.0,84287.0,5806.0,8185.0,14719.0,9086.0,3332.0,8074.0,3382.0,9010.0,4792.0,2159.0,3306.0,2693.0,6125.0,0.0,171.0,932.0,797.0,2.0,1509.0,3918.0,4937.0,697.0,6702.0,4703.0,6560.0,318.0,2694.0,0.0,1578.0,1161.0,1800.0,875.0,1017.0,1030.0,473.0,292.0,110.0,807.0,2117.0,322.0,3471.0,570.0,3144.0,10.0,174.0,1795.0,1899.0,386.0,1550.0,258.0,118.0,688.0,1829.0,170.0,162.0,477.0,477.0,1342.0,299.0,428.0,524.0,641.0,351.0,1848.0,485.0,383.0,467.0,781.0,10.0,878.0,827.0,258.0,90.0,221.0,65.0,1072.0,168.0,333.0,14.0,244.0,602.0,227.0,265.0,1617.0,54.0,1265.0,259.0,689.0,292.0,895.0,68.0,157.0,0.0,310.0,0.0,78.0,390.0,0.0,351.0,330.0,2.0,227.0,225.0,0.0,260.0,0.0,113.0,69.0,6.0,51.0,152.0,557.0,196.0,63.0,243.0,154.0,0.0,97.0,0.0,96.0,84.0,53.0,42.0,120.0,23.0,0.0,14.0,12.0,51.0,9.0,22.0,0.0,0.0,647.0,-1.0,35.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,164.0,0.0,0.0,7.0,10.0,0.0,0.0,10.0,0.0,9.0,0.0,23.0,1.0,0.0,0.0,48.0,177.0,8.0,0.0,0.0,0.0,0.0,6.0,16.0,24.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2021-01-19,164285.0,13816.0,62149.0,33454.0,24023.0,21442.0,6818.0,12233.0,10496.0,34291.0,5917.0,12141.0,15939.0,10365.0,4890.0,18894.0,4231.0,9780.0,4356.0,1348.0,3631.0,7651.0,5159.0,0.0,59.0,1479.0,823.0,1.0,2745.0,3401.0,5335.0,702.0,10455.0,2260.0,7380.0,537.0,5294.0,9779.0,1688.0,1486.0,1772.0,573.0,1252.0,883.0,1246.0,330.0,1550.0,725.0,1996.0,348.0,3491.0,544.0,4359.0,9.0,520.0,2598.0,1356.0,403.0,2357.0,1131.0,305.0,669.0,861.0,226.0,924.0,867.0,448.0,2173.0,1713.0,771.0,538.0,673.0,181.0,1625.0,583.0,422.0,578.0,596.0,32.0,899.0,1130.0,394.0,236.0,135.0,81.0,300.0,217.0,320.0,30.0,812.0,1308.0,225.0,597.0,1301.0,400.0,0.0,249.0,783.0,586.0,824.0,55.0,162.0,252.0,425.0,267.0,79.0,242.0,449.0,366.0,335.0,7.0,289.0,159.0,0.0,85.0,0.0,145.0,51.0,16.0,85.0,80.0,853.0,168.0,79.0,256.0,200.0,0.0,85.0,0.0,92.0,133.0,93.0,66.0,0.0,19.0,0.0,0.0,23.0,42.0,8.0,59.0,0.0,0.0,0.0,58.0,1.0,71.0,0.0,111.0,0.0,0.0,25.0,0.0,0.0,0.0,52.0,0.0,6.0,59.0,0.0,5.0,35.0,5.0,0.0,0.0,5.0,2.0,9.0,0.0,21.0,95.0,16.0,0.0,0.0,9.0,1.0,10.0,108.0,58.0,28.0,1.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2021-01-20,185390.0,15244.0,64477.0,38992.0,26758.0,20806.0,6435.0,29003.0,13568.0,41576.0,6182.0,12112.0,17908.0,12568.0,6943.0,20548.0,4729.0,12710.0,5603.0,1855.0,4008.0,9628.0,5772.0,12647.0,142.0,3006.0,746.0,4.0,3000.0,3589.0,5562.0,656.0,14647.0,2727.0,10213.0,511.0,5154.0,4702.0,1646.0,1671.0,2363.0,976.0,1311.0,978.0,1152.0,349.0,469.0,888.0,2485.0,318.0,3506.0,482.0,4332.0,9.0,902.0,3890.0,1778.0,400.0,2655.0,1047.0,332.0,770.0,835.0,238.0,1747.0,1232.0,478.0,2243.0,1714.0,1088.0,497.0,574.0,307.0,1532.0,848.0,431.0,442.0,659.0,16.0,789.0,830.0,612.0,309.0,171.0,136.0,334.0,444.0,313.0,40.0,1088.0,1434.0,271.0,603.0,1386.0,71.0,0.0,265.0,733.0,670.0,1126.0,72.0,164.0,0.0,351.0,294.0,137.0,258.0,94.0,0.0,322.0,5.0,312.0,221.0,0.0,229.0,0.0,68.0,79.0,15.0,82.0,162.0,971.0,250.0,214.0,346.0,187.0,0.0,74.0,0.0,89.0,72.0,85.0,65.0,101.0,65.0,1.0,5.0,27.0,0.0,69.0,76.0,61.0,0.0,17.0,16.0,7.0,55.0,144.0,114.0,0.0,0.0,17.0,0.0,1.0,201.0,0.0,0.0,2.0,11.0,0.0,0.0,57.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,24.0,69.0,0.0,3.0,0.0,2.0,0.0,10.0,0.0,35.0,22.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2021-01-21,192326.0,14545.0,58950.0,37977.0,22710.0,21544.0,6289.0,8277.0,14055.0,44357.0,6204.0,11396.0,15366.0,11703.0,7008.0,22339.0,5926.0,11381.0,5842.0,1778.0,3170.0,8228.0,6283.0,0.0,0.0,2571.0,809.0,2.0,2878.0,4367.0,5664.0,584.0,13544.0,2205.0,7027.0,506.0,4792.0,4985.0,1648.0,1702.0,1745.0,1410.0,1526.0,776.0,1164.0,408.0,1137.0,760.0,2598.0,336.0,3529.0,455.0,4594.0,6.0,776.0,2511.0,1804.0,344.0,2648.0,1071.0,218.0,887.0,765.0,212.0,1874.0,1277.0,445.0,1975.0,1455.0,1071.0,473.0,569.0,292.0,1549.0,698.0,372.0,570.0,622.0,8.0,752.0,1146.0,670.0,307.0,169.0,186.0,489.0,399.0,305.0,38.0,902.0,1264.0,258.0,668.0,1964.0,354.0,1024.0,246.0,639.0,678.0,829.0,56.0,178.0,155.0,419.0,616.0,125.0,262.0,178.0,1049.0,294.0,3.0,310.0,242.0,0.0,115.0,0.0,63.0,53.0,20.0,84.0,96.0,1198.0,267.0,154.0,228.0,151.0,0.0,97.0,0.0,85.0,0.0,83.0,54.0,0.0,52.0,0.0,6.0,34.0,29.0,36.0,46.0,0.0,0.0,469.0,82.0,13.0,56.0,25.0,71.0,0.0,0.0,14.0,85.0,0.0,166.0,0.0,0.0,11.0,15.0,0.0,9.0,5.0,3.0,0.0,0.0,12.0,0.0,28.0,3.0,18.0,2.0,51.0,0.0,0.0,3.0,0.0,17.0,88.0,53.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,2021-01-22,189527.0,14256.0,56605.0,40321.0,23324.0,21182.0,5967.0,16366.0,13633.0,42885.0,6332.0,10753.0,15073.0,13632.0,6693.0,21007.0,5679.0,11761.0,5799.0,2170.0,3631.0,7488.0,5730.0,9693.0,309.0,2444.0,685.0,2.0,2699.0,4959.0,5057.0,619.0,13987.0,2156.0,6159.0,562.0,4888.0,4214.0,1709.0,2088.0,1927.0,1311.0,1648.0,730.0,1138.0,530.0,903.0,773.0,2357.0,302.0,3552.0,566.0,3220.0,5.0,643.0,2389.0,1813.0,430.0,1864.0,561.0,280.0,787.0,831.0,213.0,969.0,1033.0,425.0,2041.0,1446.0,852.0,494.0,535.0,555.0,1473.0,1178.0,306.0,533.0,794.0,19.0,748.0,1138.0,514.0,183.0,0.0,139.0,214.0,350.0,332.0,15.0,876.0,1120.0,263.0,489.0,1483.0,307.0,0.0,272.0,476.0,739.0,623.0,53.0,164.0,211.0,484.0,289.0,80.0,333.0,129.0,0.0,284.0,0.0,273.0,100.0,0.0,119.0,0.0,108.0,65.0,6.0,92.0,199.0,1316.0,300.0,564.0,202.0,143.0,0.0,65.0,0.0,81.0,0.0,74.0,56.0,158.0,76.0,0.0,0.0,24.0,26.0,22.0,40.0,0.0,0.0,51.0,22.0,13.0,0.0,61.0,37.0,0.0,0.0,26.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,36.0,0.0,8.0,3.0,18.0,27.0,41.0,225.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,39.0,24.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2021-01-23,174863.0,14849.0,58298.0,33652.0,24093.0,20585.0,5856.0,12430.0,13331.0,0.0,6180.0,8362.0,15551.0,12191.0,6431.0,20057.0,5264.0,12271.0,5466.0,1792.0,4275.0,8514.0,4739.0,0.0,198.0,2583.0,778.0,0.0,2719.0,4581.0,4726.0,436.0,15333.0,0.0,4933.0,605.0,4392.0,0.0,1483.0,1626.0,1594.0,1344.0,1694.0,608.0,925.0,567.0,998.0,879.0,1905.0,232.0,3566.0,266.0,4126.0,6.0,599.0,2041.0,1748.0,392.0,1732.0,934.0,162.0,724.0,0.0,197.0,1074.0,1007.0,507.0,2058.0,1541.0,711.0,449.0,450.0,417.0,1362.0,797.0,238.0,534.0,0.0,16.0,680.0,1056.0,635.0,198.0,0.0,129.0,0.0,419.0,246.0,10.0,910.0,1259.0,251.0,483.0,2464.0,347.0,0.0,245.0,484.0,786.0,780.0,45.0,122.0,0.0,447.0,0.0,76.0,365.0,109.0,635.0,277.0,2.0,204.0,161.0,0.0,0.0,1607.0,114.0,55.0,6.0,98.0,116.0,1074.0,250.0,297.0,111.0,119.0,0.0,55.0,0.0,78.0,0.0,33.0,35.0,0.0,79.0,0.0,0.0,22.0,38.0,58.0,91.0,185.0,0.0,101.0,106.0,0.0,72.0,0.0,83.0,10.0,0.0,28.0,0.0,11.0,110.0,0.0,0.0,3.0,0.0,0.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,100.0,27.0,0.0,8.0,13.0,0.0,6.0,30.0,33.0,34.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2021-01-24,137834.0,13203.0,28519.0,30111.0,18436.0,20800.0,5277.0,10078.0,11628.0,0.0,5945.0,5031.0,12516.0,11788.0,4566.0,10872.0,4242.0,8147.0,4940.0,1940.0,3346.0,4256.0,4387.0,11031.0,198.0,1812.0,893.0,0.0,1816.0,4463.0,3990.0,473.0,11721.0,0.0,3442.0,334.0,8420.0,0.0,1318.0,1202.0,1629.0,1257.0,1496.0,934.0,520.0,634.0,546.0,754.0,1370.0,270.0,3579.0,121.0,3010.0,11.0,352.0,2059.0,1752.0,437.0,1048.0,322.0,287.0,843.0,0.0,186.0,3060.0,773.0,476.0,1393.0,537.0,571.0,408.0,464.0,469.0,1439.0,666.0,279.0,384.0,1148.0,16.0,674.0,691.0,265.0,127.0,558.0,85.0,0.0,246.0,361.0,48.0,512.0,745.0,247.0,532.0,964.0,183.0,0.0,227.0,313.0,833.0,790.0,58.0,129.0,104.0,387.0,0.0,36.0,212.0,105.0,679.0,269.0,0.0,328.0,200.0,0.0,0.0,0.0,107.0,108.0,11.0,32.0,156.0,956.0,268.0,238.0,154.0,116.0,0.0,57.0,442.0,71.0,0.0,75.0,40.0,0.0,76.0,0.0,0.0,28.0,19.0,34.0,26.0,46.0,0.0,0.0,61.0,0.0,64.0,0.0,50.0,0.0,0.0,18.0,0.0,3.0,71.0,0.0,0.0,5.0,0.0,0.0,5.0,40.0,1.0,0.0,6.0,14.0,0.0,13.0,0.0,32.0,8.0,19.0,0.0,0.0,0.0,22.0,5.0,18.0,24.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2021-01-25,142117.0,9102.0,30530.0,22244.0,4301.0,18999.0,5642.0,6887.0,8559.0,93822.0,6309.0,7578.0,12261.0,9994.0,2674.0,8521.0,2807.0,4551.0,4041.0,1377.0,3048.0,2387.0,5632.0,0.0,1146.0,1192.0,813.0,1.0,1551.0,4068.0,2763.0,602.0,6923.0,4320.0,3666.0,432.0,4344.0,0.0,1523.0,1009.0,1873.0,844.0,1274.0,845.0,337.0,567.0,298.0,625.0,1369.0,339.0,3591.0,772.0,2652.0,3.0,134.0,1263.0,1024.0,354.0,1781.0,218.0,57.0,737.0,1437.0,213.0,275.0,541.0,383.0,914.0,301.0,714.0,470.0,403.0,365.0,1216.0,408.0,233.0,492.0,741.0,13.0,669.0,1055.0,224.0,58.0,209.0,69.0,723.0,192.0,413.0,44.0,223.0,809.0,277.0,259.0,1430.0,63.0,1004.0,258.0,326.0,538.0,363.0,54.0,130.0,168.0,381.0,1082.0,77.0,225.0,39.0,1341.0,261.0,2.0,336.0,155.0,3.0,295.0,0.0,133.0,109.0,17.0,77.0,85.0,592.0,266.0,246.0,138.0,203.0,0.0,55.0,0.0,69.0,0.0,68.0,24.0,133.0,19.0,0.0,9.0,20.0,56.0,7.0,20.0,14.0,0.0,388.0,0.0,32.0,0.0,0.0,47.0,0.0,12.0,12.0,93.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,1.0,53.0,0.0,36.0,0.0,0.0,10.0,0.0,82.0,34.0,0.0,1.0,0.0,0.0,11.0,8.0,21.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2021-01-26,144780.0,12689.0,61608.0,20167.0,22142.0,17982.0,7103.0,9387.0,10584.0,36435.0,6420.0,10409.0,13606.0,13094.0,4603.0,17165.0,3038.0,6041.0,3962.0,1170.0,3585.0,6942.0,4226.0,13301.0,0.0,1784.0,804.0,2.0,2877.0,3322.0,3853.0,515.0,10765.0,1884.0,8587.0,814.0,4328.0,9123.0,2080.0,1417.0,1563.0,459.0,1527.0,943.0,867.0,786.0,1006.0,654.0,928.0,303.0,3601.0,827.0,3505.0,6.0,448.0,2026.0,847.0,554.0,2390.0,1029.0,326.0,755.0,600.0,223.0,579.0,691.0,411.0,1676.0,1681.0,1028.0,509.0,413.0,437.0,1143.0,639.0,279.0,505.0,870.0,11.0,643.0,896.0,546.0,138.0,154.0,141.0,389.0,348.0,459.0,14.0,693.0,1476.0,299.0,355.0,1303.0,444.0,0.0,243.0,358.0,879.0,1274.0,42.0,126.0,107.0,565.0,0.0,78.0,307.0,73.0,0.0,259.0,0.0,574.0,139.0,0.0,119.0,0.0,141.0,145.0,6.0,77.0,94.0,843.0,134.0,141.0,208.0,138.0,0.0,62.0,0.0,65.0,0.0,62.0,39.0,0.0,29.0,15.0,2.0,18.0,4.0,2.0,0.0,0.0,0.0,3.0,36.0,7.0,187.0,0.0,42.0,0.0,0.0,11.0,0.0,0.0,54.0,49.0,0.0,1.0,0.0,1.0,5.0,35.0,3.0,0.0,0.0,4.0,1.0,15.0,20.0,54.0,75.0,21.0,0.0,0.0,13.0,0.0,4.0,0.0,43.0,31.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2021-01-27,155135.0,11666.0,64772.0,25369.0,26951.0,17464.0,7489.0,15636.0,15191.0,40285.0,6608.0,10843.0,13953.0,11948.0,6790.0,17944.0,4053.0,7070.0,4816.0,2241.0,3680.0,9209.0,4265.0,0.0,819.0,3020.0,879.0,2.0,3174.0,3388.0,3974.0,528.0,15073.0,2222.0,11934.0,857.0,5442.0,4183.0,1839.0,1641.0,1910.0,1004.0,1496.0,870.0,890.0,825.0,742.0,592.0,1331.0,283.0,3939.0,598.0,3906.0,8.0,857.0,1661.0,1651.0,497.0,2866.0,1038.0,226.0,772.0,721.0,216.0,1389.0,1283.0,434.0,1566.0,1850.0,769.0,603.0,433.0,476.0,1150.0,648.0,367.0,580.0,765.0,25.0,632.0,1127.0,654.0,195.0,167.0,130.0,332.0,496.0,427.0,25.0,1103.0,1289.0,338.0,636.0,1861.0,394.0,0.0,262.0,300.0,876.0,871.0,39.0,109.0,128.0,563.0,589.0,104.0,308.0,53.0,616.0,251.0,0.0,281.0,114.0,0.0,237.0,0.0,88.0,143.0,13.0,27.0,130.0,830.0,280.0,218.0,221.0,193.0,0.0,69.0,0.0,61.0,472.0,103.0,46.0,125.0,34.0,1.0,8.0,28.0,56.0,61.0,188.0,42.0,0.0,0.0,47.0,21.0,0.0,143.0,78.0,0.0,1.0,31.0,0.0,1.0,60.0,0.0,0.0,3.0,0.0,0.0,4.0,48.0,3.0,38.0,0.0,7.0,1.0,26.0,115.0,26.0,67.0,42.0,0.0,0.0,5.0,0.0,17.0,81.0,44.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2021-01-28,167435.0,18855.0,60760.0,28811.0,23808.0,18856.0,7279.0,14883.0,14360.0,34899.0,6527.0,9471.0,12270.0,13695.0,7153.0,18670.0,5811.0,7150.0,4730.0,1168.0,4094.0,8505.0,4725.0,6731.0,756.0,2775.0,943.0,98.0,2901.0,4255.0,4131.0,509.0,16432.0,1699.0,7305.0,713.0,3762.0,4085.0,1592.0,1449.0,1644.0,1569.0,1528.0,1058.0,756.0,666.0,723.0,668.0,1463.0,213.0,3966.0,560.0,3497.0,5.0,619.0,2028.0,1718.0,469.0,2652.0,1098.0,209.0,892.0,571.0,253.0,2465.0,943.0,350.0,1408.0,1573.0,754.0,597.0,406.0,549.0,1155.0,559.0,315.0,588.0,715.0,18.0,521.0,985.0,683.0,242.0,154.0,99.0,330.0,423.0,387.0,34.0,965.0,1408.0,347.0,690.0,864.0,336.0,635.0,251.0,342.0,887.0,907.0,46.0,128.0,0.0,463.0,0.0,37.0,194.0,110.0,1132.0,252.0,3.0,363.0,91.0,0.0,139.0,0.0,194.0,106.0,11.0,92.0,144.0,644.0,304.0,239.0,232.0,208.0,0.0,50.0,0.0,62.0,72.0,62.0,37.0,0.0,90.0,0.0,1.0,29.0,0.0,42.0,52.0,34.0,0.0,231.0,14.0,0.0,0.0,0.0,63.0,30.0,0.0,19.0,0.0,0.0,160.0,0.0,0.0,2.0,141.0,4.0,6.0,60.0,3.0,0.0,1.0,0.0,0.0,26.0,0.0,41.0,106.0,46.0,4.0,0.0,4.0,0.0,9.0,0.0,27.0,17.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2021-01-29,165847.0,13082.0,59503.0,29145.0,23235.0,18966.0,6912.0,12831.0,13563.0,38118.0,6573.0,9838.0,10058.0,13802.0,6145.0,16374.0,5453.0,6141.0,4418.0,1838.0,5725.0,7982.0,4813.0,5715.0,1732.0,2683.0,945.0,6.0,2737.0,4606.0,3538.0,454.0,13200.0,1916.0,5096.0,882.0,4671.0,2400.0,1717.0,1500.0,2183.0,1459.0,1440.0,864.0,851.0,659.0,669.0,456.0,1247.0,157.0,3962.0,695.0,3125.0,7.0,561.0,1679.0,1867.0,455.0,2666.0,741.0,142.0,859.0,639.0,267.0,687.0,859.0,363.0,1445.0,1294.0,969.0,575.0,412.0,771.0,1802.0,642.0,299.0,658.0,871.0,32.0,589.0,1118.0,551.0,59.0,0.0,141.0,303.0,363.0,468.0,24.0,931.0,1305.0,341.0,687.0,1650.0,302.0,0.0,277.0,306.0,896.0,1275.0,46.0,158.0,74.0,539.0,658.0,48.0,237.0,66.0,0.0,247.0,0.0,255.0,102.0,0.0,160.0,0.0,27.0,118.0,13.0,51.0,133.0,716.0,184.0,240.0,188.0,185.0,0.0,71.0,0.0,59.0,225.0,113.0,33.0,212.0,58.0,0.0,1.0,32.0,16.0,20.0,0.0,21.0,0.0,332.0,0.0,6.0,116.0,0.0,58.0,0.0,0.0,7.0,0.0,1.0,46.0,0.0,0.0,4.0,0.0,0.0,-2.0,166.0,1.0,24.0,0.0,0.0,0.0,28.0,50.0,15.0,48.0,100.0,0.0,0.0,0.0,0.0,9.0,69.0,25.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2021-01-30,145683.0,13044.0,53114.0,23400.0,24045.0,18751.0,6871.0,17518.0,12713.0,0.0,6317.0,6902.0,9173.0,14518.0,5864.0,15337.0,4966.0,5297.0,4230.0,2103.0,5728.0,8072.0,3976.0,13337.0,829.0,2717.0,775.0,110.0,2668.0,4151.0,3342.0,363.0,12435.0,0.0,4798.0,795.0,4898.0,0.0,1543.0,1478.0,1599.0,1370.0,1413.0,641.0,701.0,910.0,676.0,431.0,1411.0,109.0,3647.0,349.0,2631.0,5.0,551.0,1438.0,1852.0,355.0,2005.0,782.0,131.0,848.0,0.0,270.0,3092.0,721.0,349.0,1200.0,1358.0,662.0,391.0,547.0,656.0,2141.0,652.0,218.0,514.0,0.0,37.0,547.0,990.0,653.0,173.0,0.0,112.0,0.0,469.0,655.0,58.0,785.0,1728.0,363.0,404.0,1883.0,325.0,0.0,235.0,321.0,901.0,597.0,109.0,119.0,152.0,375.0,0.0,69.0,136.0,43.0,1544.0,235.0,2.0,334.0,120.0,0.0,0.0,0.0,65.0,122.0,9.0,59.0,149.0,477.0,318.0,244.0,195.0,136.0,0.0,39.0,0.0,54.0,0.0,84.0,32.0,0.0,53.0,0.0,0.0,31.0,24.0,9.0,119.0,25.0,0.0,39.0,27.0,7.0,58.0,0.0,48.0,0.0,0.0,6.0,0.0,1.0,157.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.0,0.0,27.0,0.0,27.0,72.0,146.0,0.0,0.0,3.0,0.0,2.0,0.0,26.0,45.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2021-01-31,115429.0,11436.0,27900.0,21190.0,19336.0,18083.0,6562.0,748.0,11249.0,0.0,6268.0,4975.0,8078.0,12001.0,4711.0,7030.0,3453.0,4525.0,3725.0,2102.0,5298.0,4060.0,3588.0,5217.0,836.0,2316.0,714.0,50.0,1825.0,4209.0,2673.0,369.0,9498.0,0.0,4646.0,484.0,6542.0,0.0,1366.0,1190.0,1615.0,1307.0,1275.0,1181.0,466.0,1012.0,479.0,377.0,1244.0,105.0,2948.0,130.0,2139.0,7.0,336.0,1417.0,1766.0,303.0,1438.0,386.0,153.0,864.0,0.0,261.0,1049.0,803.0,281.0,926.0,586.0,679.0,403.0,604.0,629.0,1507.0,557.0,173.0,635.0,981.0,35.0,533.0,743.0,291.0,125.0,598.0,98.0,0.0,367.0,431.0,29.0,533.0,865.0,351.0,461.0,685.0,175.0,0.0,217.0,115.0,876.0,949.0,0.0,113.0,59.0,457.0,572.0,15.0,112.0,46.0,1583.0,243.0,1.0,186.0,95.0,0.0,0.0,0.0,126.0,105.0,22.0,14.0,167.0,466.0,310.0,221.0,45.0,182.0,0.0,35.0,322.0,50.0,89.0,89.0,27.0,0.0,60.0,0.0,0.0,0.0,71.0,19.0,33.0,22.0,0.0,15.0,29.0,0.0,73.0,107.0,52.0,0.0,0.0,22.0,0.0,0.0,102.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,8.0,65.0,0.0,0.0,0.0,102.0,2.0,5.0,29.0,14.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-02-01,129367.0,8635.0,28490.0,18668.0,4388.0,17391.0,7719.0,6668.0,7925.0,79686.0,6597.0,6614.0,9622.0,10994.0,2504.0,5448.0,2287.0,2548.0,3225.0,1654.0,4214.0,2555.0,4588.0,0.0,836.0,1264.0,984.0,33.0,1313.0,3779.0,1793.0,443.0,5805.0,3775.0,8811.0,538.0,3309.0,0.0,1739.0,1124.0,1220.0,1124.0,1185.0,1207.0,281.0,906.0,240.0,488.0,1006.0,159.0,2730.0,832.0,2020.0,5.0,94.0,1160.0,959.0,336.0,1464.0,128.0,77.0,826.0,1293.0,255.0,158.0,355.0,209.0,724.0,363.0,554.0,481.0,419.0,734.0,1026.0,390.0,296.0,586.0,771.0,18.0,541.0,0.0,282.0,62.0,198.0,83.0,702.0,244.0,525.0,29.0,411.0,825.0,385.0,367.0,676.0,60.0,1445.0,239.0,160.0,865.0,806.0,44.0,160.0,0.0,313.0,0.0,36.0,224.0,27.0,0.0,229.0,0.0,155.0,64.0,0.0,345.0,0.0,125.0,215.0,2.0,33.0,71.0,402.0,404.0,76.0,93.0,124.0,0.0,11.0,0.0,48.0,69.0,28.0,27.0,204.0,13.0,16.0,7.0,37.0,9.0,3.0,18.0,13.0,0.0,236.0,15.0,0.0,0.0,0.0,35.0,0.0,13.0,9.0,0.0,0.0,86.0,0.0,0.0,1.0,0.0,0.0,3.0,216.0,0.0,18.0,8.0,49.0,1.0,0.0,0.0,20.0,85.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
