,Date,US,India,France,Germany,Brazil,"Korea, South",United Kingdom,Italy,Japan,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Portugal,Austria,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Canada,Switzerland,Peru,Czechia,South Africa,Philippines,Denmark,China,Romania,Slovakia,Sweden,Iraq,Serbia,Hungary,Singapore,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Croatia,Slovenia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Nepal,Panama,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Kosovo,Algeria,Mauritius,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Barbados,Angola,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Central African Republic,Monaco,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
331,2022-02-16,3183.0,541.0,669.0,247.0,1020.0,36.0,130.0,278.0,230.0,736.0,271.0,444.0,66.0,71.0,180.0,18.0,0.0,185.0,1163.0,167.0,372.0,147.0,322.0,46.0,36.0,84.0,21.0,37.0,36.0,27.0,54.0,113.0,4.0,167.0,0.0,89.0,77.0,25.0,3.0,183.0,22.0,137.0,28.0,58.0,97.0,13.0,15.0,0.0,55.0,31.0,9.0,40.0,11.0,35.0,27.0,93.0,21.0,13.0,48.0,15.0,18.0,18.0,88.0,18.0,1.0,11.0,1.0,0.0,3.0,17.0,17.0,26.0,1.0,20.0,2.0,22.0,52.0,24.0,3.0,25.0,2.0,2.0,4.0,7.0,17.0,27.0,8.0,54.0,13.0,1.0,0.0,96.0,28.0,35.0,5.0,36.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,9.0,37.0,0.0,5.0,0.0,2.0,0.0,4.0,2.0,3.0,9.0,8.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2022-02-17,2952.0,492.0,287.0,261.0,1060.0,45.0,127.0,320.0,271.0,778.0,258.0,360.0,90.0,36.0,159.0,17.0,0.0,182.0,470.0,206.0,318.0,147.0,271.0,42.0,31.0,94.0,39.0,201.0,110.0,22.0,54.0,89.0,24.0,175.0,59.0,435.0,107.0,44.0,12.0,125.0,34.0,52.0,32.0,55.0,115.0,4.0,20.0,0.0,46.0,23.0,3.0,33.0,29.0,0.0,23.0,105.0,14.0,22.0,47.0,15.0,19.0,30.0,62.0,27.0,5.0,0.0,1.0,67.0,6.0,6.0,18.0,18.0,0.0,12.0,1.0,30.0,37.0,19.0,1.0,27.0,1.0,3.0,1.0,4.0,9.0,32.0,8.0,61.0,13.0,1.0,2.0,0.0,24.0,70.0,4.0,22.0,0.0,2.0,7.0,5.0,3.0,2.0,5.0,10.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,8.0,1.0,14.0,2.0,1.0,0.0,14.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2022-02-18,2503.0,325.0,305.0,264.0,1184.0,71.0,130.0,314.0,210.0,775.0,264.0,288.0,80.0,45.0,138.0,16.0,0.0,187.0,0.0,216.0,304.0,136.0,291.0,51.0,25.0,88.0,36.0,131.0,31.0,27.0,34.0,79.0,9.0,146.0,56.0,343.0,79.0,45.0,21.0,135.0,22.0,84.0,16.0,62.0,100.0,7.0,24.0,0.0,42.0,21.0,15.0,26.0,15.0,0.0,12.0,89.0,8.0,15.0,50.0,22.0,20.0,35.0,80.0,20.0,2.0,16.0,2.0,0.0,2.0,7.0,16.0,16.0,3.0,20.0,3.0,25.0,31.0,18.0,2.0,23.0,2.0,0.0,3.0,5.0,4.0,27.0,19.0,52.0,9.0,5.0,1.0,0.0,25.0,31.0,0.0,18.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,8.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,5.0,2.0,5.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2022-02-19,686.0,673.0,147.0,210.0,855.0,51.0,121.0,252.0,218.0,786.0,278.0,0.0,65.0,34.0,123.0,11.0,0.0,191.0,927.0,158.0,283.0,127.0,272.0,37.0,30.0,77.0,34.0,129.0,14.0,29.0,0.0,16.0,4.0,188.0,82.0,319.0,198.0,28.0,17.0,148.0,24.0,0.0,11.0,0.0,0.0,4.0,13.0,0.0,51.0,28.0,0.0,33.0,0.0,0.0,0.0,25.0,18.0,11.0,44.0,10.0,21.0,36.0,0.0,0.0,2.0,9.0,1.0,0.0,4.0,0.0,19.0,11.0,5.0,6.0,1.0,29.0,44.0,0.0,2.0,20.0,1.0,3.0,5.0,4.0,6.0,25.0,11.0,62.0,0.0,3.0,1.0,0.0,30.0,0.0,0.0,22.0,2.0,1.0,1.0,0.0,0.0,5.0,8.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,2022-02-20,446.0,206.0,1.0,73.0,397.0,45.0,124.0,141.0,159.0,735.0,263.0,0.0,78.0,17.0,93.0,8.0,0.0,242.0,163.0,163.0,25.0,110.0,162.0,35.0,20.0,67.0,37.0,151.0,129.0,30.0,0.0,29.0,0.0,170.0,38.0,50.0,77.0,34.0,12.0,68.0,15.0,0.0,7.0,121.0,0.0,4.0,21.0,11.0,34.0,25.0,0.0,31.0,0.0,0.0,0.0,44.0,15.0,13.0,42.0,19.0,20.0,7.0,73.0,0.0,1.0,5.0,1.0,0.0,4.0,19.0,13.0,14.0,2.0,9.0,2.0,24.0,0.0,0.0,0.0,25.0,1.0,0.0,4.0,12.0,4.0,11.0,0.0,58.0,13.0,0.0,0.0,0.0,14.0,0.0,6.0,7.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,2.0,5.0,9.0,1.0,5.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2022-02-21,916.0,235.0,23.0,22.0,326.0,58.0,112.0,201.0,173.0,724.0,268.0,464.0,104.0,37.0,173.0,19.0,0.0,236.0,0.0,176.0,16.0,99.0,138.0,35.0,28.0,90.0,43.0,144.0,30.0,32.0,95.0,20.0,16.0,173.0,109.0,137.0,79.0,29.0,12.0,85.0,12.0,0.0,18.0,55.0,233.0,7.0,9.0,0.0,32.0,31.0,26.0,13.0,16.0,1.0,52.0,143.0,22.0,22.0,54.0,19.0,19.0,7.0,38.0,42.0,4.0,14.0,2.0,55.0,4.0,0.0,14.0,16.0,0.0,5.0,2.0,26.0,46.0,49.0,1.0,30.0,1.0,0.0,7.0,2.0,8.0,13.0,7.0,54.0,10.0,2.0,0.0,63.0,16.0,64.0,3.0,17.0,3.0,2.0,7.0,6.0,2.0,8.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,10.0,3.0,1.0,7.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,0.0,61.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2022-02-22,2173.0,278.0,658.0,306.0,817.0,99.0,120.0,322.0,322.0,782.0,271.0,173.0,77.0,59.0,167.0,19.0,0.0,223.0,98.0,257.0,324.0,80.0,301.0,28.0,23.0,68.0,43.0,35.0,37.0,35.0,25.0,97.0,12.0,167.0,0.0,64.0,13.0,35.0,36.0,215.0,27.0,81.0,21.0,54.0,131.0,4.0,16.0,0.0,45.0,18.0,9.0,43.0,5.0,0.0,0.0,60.0,24.0,6.0,36.0,14.0,18.0,39.0,26.0,18.0,0.0,14.0,1.0,12.0,3.0,17.0,17.0,10.0,0.0,17.0,1.0,19.0,22.0,19.0,4.0,31.0,1.0,3.0,6.0,5.0,11.0,19.0,7.0,51.0,9.0,1.0,0.0,0.0,16.0,35.0,4.0,22.0,0.0,1.0,6.0,0.0,1.0,3.0,1.0,7.0,17.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,20.0,4.0,0.0,8.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2022-02-23,3092.0,302.0,225.0,299.0,979.0,82.0,118.0,252.0,246.0,771.0,268.0,301.0,91.0,37.0,157.0,11.0,0.0,227.0,1155.0,227.0,360.0,79.0,311.0,28.0,29.0,53.0,55.0,45.0,37.0,39.0,36.0,96.0,18.0,119.0,68.0,110.0,201.0,51.0,49.0,119.0,35.0,131.0,20.0,52.0,132.0,7.0,5.0,0.0,48.0,20.0,8.0,18.0,10.0,49.0,22.0,53.0,20.0,16.0,37.0,10.0,20.0,28.0,80.0,15.0,3.0,6.0,1.0,0.0,2.0,11.0,15.0,14.0,2.0,15.0,3.0,27.0,22.0,14.0,2.0,31.0,2.0,0.0,5.0,3.0,7.0,21.0,8.0,32.0,12.0,5.0,2.0,13.0,24.0,18.0,0.0,21.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-1.0,1.0,5.0,6.0,1.0,14.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2022-02-24,2955.0,302.0,282.0,243.0,989.0,94.0,125.0,249.0,206.0,752.0,281.0,226.0,111.0,33.0,97.0,13.0,0.0,226.0,362.0,317.0,341.0,57.0,286.0,19.0,30.0,65.0,46.0,224.0,30.0,38.0,25.0,77.0,11.0,189.0,30.0,40.0,188.0,39.0,40.0,115.0,24.0,19.0,14.0,49.0,102.0,12.0,10.0,0.0,41.0,16.0,11.0,25.0,11.0,0.0,13.0,59.0,21.0,14.0,22.0,11.0,17.0,45.0,48.0,15.0,0.0,0.0,1.0,51.0,1.0,11.0,14.0,13.0,2.0,14.0,1.0,23.0,34.0,19.0,3.0,30.0,1.0,3.0,4.0,0.0,7.0,14.0,1.0,38.0,10.0,4.0,0.0,36.0,14.0,12.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,7.0,0.0,4.0,0.0,10.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2022-02-25,2081.0,255.0,188.0,226.0,793.0,112.0,122.0,193.0,278.0,773.0,266.0,248.0,78.0,36.0,86.0,8.0,1.0,214.0,380.0,244.0,198.0,80.0,159.0,32.0,25.0,65.0,57.0,124.0,9.0,41.0,20.0,141.0,9.0,113.0,58.0,127.0,59.0,41.0,73.0,120.0,37.0,59.0,17.0,51.0,88.0,11.0,11.0,0.0,32.0,18.0,4.0,14.0,13.0,0.0,0.0,76.0,33.0,8.0,26.0,7.0,14.0,33.0,28.0,15.0,0.0,8.0,1.0,0.0,1.0,5.0,17.0,17.0,4.0,32.0,2.0,28.0,0.0,0.0,1.0,26.0,1.0,2.0,3.0,15.0,9.0,14.0,3.0,30.0,9.0,4.0,0.0,0.0,21.0,19.0,0.0,13.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2022-02-26,762.0,243.0,101.0,250.0,688.0,49.0,102.0,210.0,256.0,781.0,221.0,0.0,88.0,26.0,90.0,6.0,0.0,224.0,331.0,258.0,221.0,97.0,122.0,28.0,33.0,51.0,43.0,151.0,12.0,40.0,0.0,34.0,0.0,178.0,67.0,46.0,127.0,37.0,80.0,101.0,38.0,0.0,12.0,45.0,0.0,13.0,8.0,0.0,43.0,13.0,0.0,20.0,0.0,0.0,0.0,25.0,13.0,10.0,22.0,12.0,11.0,22.0,34.0,0.0,0.0,5.0,1.0,0.0,2.0,10.0,16.0,12.0,0.0,32.0,1.0,0.0,0.0,0.0,2.0,24.0,1.0,3.0,4.0,4.0,9.0,16.0,3.0,35.0,0.0,4.0,3.0,0.0,20.0,0.0,0.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,6.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2022-02-27,225.0,119.0,76.0,57.0,253.0,114.0,119.0,144.0,144.0,756.0,206.0,0.0,94.0,14.0,72.0,3.0,0.0,241.0,72.0,229.0,39.0,95.0,95.0,38.0,37.0,66.0,40.0,130.0,28.0,42.0,0.0,29.0,-2.0,131.0,34.0,38.0,50.0,48.0,82.0,59.0,40.0,0.0,15.0,44.0,0.0,8.0,9.0,20.0,41.0,16.0,0.0,5.0,0.0,0.0,0.0,24.0,28.0,8.0,18.0,16.0,10.0,10.0,71.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,16.0,16.0,1.0,7.0,2.0,42.0,44.0,0.0,3.0,24.0,1.0,0.0,5.0,2.0,12.0,12.0,0.0,48.0,9.0,2.0,1.0,0.0,16.0,0.0,4.0,7.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,8.0,6.0,1.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,2022-02-28,2142.0,180.0,233.0,24.0,239.0,112.0,105.0,207.0,198.0,721.0,213.0,0.0,108.0,39.0,32.0,6.0,0.0,207.0,63.0,262.0,1.0,74.0,67.0,24.0,30.0,75.0,75.0,153.0,44.0,42.0,58.0,58.0,21.0,134.0,0.0,183.0,50.0,30.0,85.0,61.0,32.0,0.0,14.0,42.0,197.0,12.0,4.0,0.0,25.0,21.0,22.0,18.0,31.0,0.0,2.0,99.0,11.0,10.0,39.0,15.0,12.0,0.0,11.0,38.0,0.0,12.0,0.0,0.0,1.0,4.0,10.0,8.0,0.0,9.0,2.0,17.0,0.0,43.0,1.0,32.0,1.0,0.0,3.0,2.0,11.0,3.0,5.0,34.0,11.0,2.0,2.0,0.0,12.0,48.0,2.0,9.0,0.0,0.0,5.0,0.0,3.0,4.0,1.0,4.0,9.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2022-03-01,1768.0,223.0,212.0,235.0,246.0,96.0,106.0,233.0,238.0,772.0,203.0,473.0,86.0,59.0,105.0,16.0,0.0,226.0,382.0,325.0,269.0,87.0,181.0,23.0,29.0,54.0,78.0,0.0,20.0,43.0,20.0,36.0,9.0,72.0,93.0,18.0,0.0,38.0,246.0,164.0,45.0,100.0,10.0,39.0,102.0,11.0,8.0,0.0,36.0,14.0,11.0,22.0,10.0,1.0,14.0,56.0,22.0,6.0,32.0,11.0,13.0,39.0,0.0,10.0,1.0,3.0,0.0,0.0,2.0,10.0,13.0,6.0,2.0,17.0,3.0,21.0,33.0,12.0,1.0,22.0,1.0,1.0,4.0,1.0,14.0,12.0,0.0,36.0,8.0,1.0,0.0,58.0,17.0,11.0,0.0,17.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,11.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2022-03-02,2092.0,142.0,187.0,301.0,332.0,128.0,146.0,214.0,235.0,770.0,189.0,154.0,114.0,47.0,133.0,12.0,0.0,203.0,0.0,376.0,278.0,45.0,110.0,25.0,31.0,58.0,115.0,58.0,19.0,45.0,0.0,96.0,9.0,107.0,56.0,28.0,53.0,38.0,178.0,90.0,37.0,113.0,14.0,35.0,83.0,10.0,8.0,0.0,32.0,0.0,13.0,19.0,11.0,65.0,1.0,59.0,15.0,8.0,21.0,9.0,11.0,8.0,40.0,10.0,1.0,2.0,0.0,26.0,3.0,5.0,13.0,14.0,1.0,28.0,1.0,16.0,30.0,19.0,0.0,23.0,1.0,1.0,3.0,2.0,9.0,14.0,3.0,22.0,7.0,4.0,0.0,0.0,15.0,14.0,2.0,9.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,8.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
