,Date,US,India,France,Germany,Brazil,"Korea, South",Japan,Italy,United Kingdom,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Austria,Portugal,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Czechia,Canada,Switzerland,Peru,South Africa,Philippines,China,Denmark,Romania,Slovakia,Sweden,Iraq,Serbia,Singapore,Hungary,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Slovenia,Croatia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Panama,Nepal,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Mauritius,Kosovo,Algeria,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Monaco,Central African Republic,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
222,2020-11-27,4947446,8759969,165493,705213,5581436,27349,117709,696647,3465,1697618,392616,150376,1170,22404,1235257,6853,555,640065,808618,437456,516636,1189499,340794,203251,199446,23074,50203,522259,321373,3798,0,425026,291221,222100,887019,722876,387616,86937,60828,326657,59285,0,476297,0,58111,52126,373676,1956,102270,140400,23364,337553,146406,17998,16800,46740,24721,294036,51121,95698,74008,109619,68464,84991,7525,121050,152708,164009,142046,209435,110152,4107,347,1719,345622,69931,56991,61960,84653,16226,135303,113817,65972,2057,6710,91797,96402,102390,52299,67506,135370,47576,105149,50001,113856,36825,54125,16845,17755,7717,24073,22366,443,23274,51946,62686,8470,145,69780,13631,24,5144,62946,36295,35078,11749,5710,50127,13388,8840,5829,299,5397,22177,7297,7697,249,11495,15569,5453,20873,5187,5959,4272,3056,33,16657,9964,7665,10088,372,3389,575,162,9037,5710,588,183,2401,11982,5830,1278,7951,3091,109,2579,3417,4988,5,30,0,1252,2579,1024,30,2954,11478,5005,0,0,63,5576,1,532,1924,4225,3590,0,1379,477,79,1192,130,585,2309,1343,1833,1499,19,928,0,0,0,0,0,659,0,15,0,0,0
225,2020-11-28,5023063,8802267,166715,718604,5581436,27542,120103,720861,3503,1724416,396227,150376,1179,22407,1242877,6889,556,648831,813254,441983,538273,1197204,350189,210697,206275,23074,51313,523692,321801,3800,0,442327,295475,222100,888815,723347,388062,86968,61977,335764,62094,0,478537,0,58119,54021,375885,1956,106328,142710,23364,339810,146549,17998,16800,47779,25136,298574,52814,98465,74950,110209,69226,84991,7554,121280,153449,164009,142872,211186,111455,4185,354,1719,346023,71691,57496,62944,84785,16656,135889,114317,67588,2057,6974,93028,96652,102490,52299,68250,135651,47638,106479,51068,113856,37505,54399,16925,18152,7717,24073,22796,443,23754,52568,62819,8472,145,69980,13677,24,5152,63407,36709,35078,11781,5732,50298,13412,8944,5953,301,5480,22177,7418,7763,249,11495,15582,5453,20912,5192,5987,4317,3072,33,16657,10175,7665,10161,373,3444,575,162,9037,5710,588,183,2435,11982,5830,1278,7951,3138,109,2819,3417,4988,5,30,0,1285,2579,1024,30,2954,11518,5009,0,0,63,5577,1,537,1924,4225,3590,0,1379,498,79,1205,130,586,2309,1343,1834,1504,19,930,0,0,0,0,0,659,0,15,0,0,0
228,2020-11-29,5065030,8847600,167005,730797,5581436,27653,121735,734503,3517,1746279,400242,150376,1179,22411,1249843,6921,565,658292,818397,445793,559429,1204452,354556,216998,209534,23074,52646,525213,322929,3803,0,444406,299095,222100,893061,730633,398624,86998,63030,348852,64197,0,480903,0,58124,55637,378172,1959,110049,148572,23364,341423,146955,17998,16800,48594,27061,302314,53687,101838,76774,110588,69624,84991,7586,121472,154185,169804,143616,212590,113375,4267,354,1719,346409,73676,57947,63834,84977,17002,136413,114818,68910,2057,7010,94586,96652,102596,53266,69315,135862,47680,107364,51479,114963,38400,54975,16983,18481,7717,24073,23484,443,24427,53204,63055,8472,145,70151,13677,24,5168,64149,36716,35078,11902,5745,50450,13439,8989,6066,301,5480,22177,7557,7763,250,11585,15597,5453,20947,5192,5996,4346,3131,33,16657,10175,7717,10229,377,3500,575,162,9037,5794,588,183,2464,11982,5867,1278,7951,3178,109,2819,3417,4988,5,30,0,1285,2593,1024,30,2954,11559,5009,0,0,63,5577,1,537,1924,4225,3591,0,1382,498,79,1207,130,586,2309,1343,1836,1515,19,930,0,0,0,0,0,659,0,15,0,0,0
234,2020-11-30,5146319,8889585,167913,749219,5597802,27885,127289,757507,3573,1763493,404727,150376,1179,22420,1257227,6947,565,668151,823586,450518,577514,1210489,360360,221692,212942,23074,54758,526604,323681,3811,0,451607,304595,250200,893061,731242,398658,87017,64031,353188,66041,0,482674,0,58134,63860,380711,1962,113986,155026,23364,343286,147425,17998,16800,50565,28028,305291,54138,105199,83034,110944,70851,87526,7631,121702,154899,169804,144462,214521,114341,4357,358,1795,346802,74902,58453,64987,85141,17560,137071,115219,70156,2057,7078,95354,97326,102718,53818,73808,136090,48073,108442,52769,115216,38946,55344,16998,18849,7912,26086,24131,456,25001,53809,63282,8482,145,70337,13729,26,5179,64711,36831,35078,11939,5771,50547,13535,8989,6219,304,5516,22177,7665,7851,250,11585,15607,5455,20964,5194,6006,4392,3151,33,16657,10302,7732,10329,381,3560,575,162,9066,5873,597,183,2478,12045,5889,1278,8023,3206,131,2839,3417,4988,5,30,0,1299,2593,1088,30,2954,11599,5009,0,0,63,5584,1,556,1924,4225,3601,0,1382,498,79,1210,130,586,2327,1343,1836,1525,19,933,0,0,0,0,0,659,0,15,0,0,0
254,2020-12-01,5226581,8932647,169663,769380,5712305,28065,125304,784595,3592,1787962,409320,150376,1195,22423,1263251,7017,568,677963,829817,454879,597589,1217647,370677,227497,220877,23074,56310,528034,324396,3822,0,455177,309557,250200,893061,732531,398782,87051,65275,360934,68859,0,484570,0,58139,64802,383224,1963,117560,162959,23364,345365,148043,17998,16800,53000,29522,310193,55476,108231,83034,111574,70851,87721,7658,122495,155667,169804,145518,216594,115587,4483,358,1806,347176,76897,58949,65938,85357,17817,137625,115530,71343,2057,7536,95918,97562,102816,54209,74917,136306,48073,110365,53724,115441,40188,55610,17059,19384,7912,26156,24637,463,25586,54405,63430,8643,145,70534,13778,26,5187,64711,36946,35839,11968,5807,50547,13600,9044,6364,304,5544,22177,7748,7932,255,11663,15627,5465,20981,5197,6017,4436,3151,33,16657,10369,7764,10366,386,3624,575,162,9066,5940,597,183,2515,12045,5934,1278,8023,3241,138,2839,3417,4988,5,30,0,1334,2644,1110,30,2954,11640,5009,0,0,63,5587,1,559,1924,4225,3607,0,1382,498,80,1219,130,586,2327,1343,1838,1532,19,934,0,0,0,0,0,659,0,15,0,0,0
276,2020-12-02,5322128,8973373,171197,789564,5759294,28352,127148,823335,3605,1814442,414141,150376,1201,22431,1268358,7066,570,688054,836567,458880,622980,1225635,384961,233657,223446,23074,56968,529501,325255,3832,0,461599,314529,257600,896978,734305,399005,87101,66604,371231,71738,0,486313,0,58144,65888,385786,1974,121621,168429,23364,346951,148732,17998,18100,55206,31058,314237,57447,110355,83034,112181,73607,88226,7714,123673,156380,169804,146576,218161,117195,4584,365,1823,347513,79162,59465,66989,85463,18304,138134,115611,72601,2057,7608,96711,98030,102949,54712,76067,136513,48877,111795,54967,115613,40977,56464,17086,19912,7912,26497,25409,465,25586,54990,63839,8643,145,70534,14014,26,5187,65189,37218,35839,12001,5843,50547,13697,9044,6500,304,5575,22177,7887,8139,255,11694,15657,5471,21010,5200,6032,4530,3151,33,16657,10493,7780,10422,386,3689,575,162,9089,5988,597,183,2543,12154,5934,1278,8091,3263,141,2839,3480,4988,5,30,0,1340,2667,1149,30,2966,11677,5009,0,0,63,5587,1,563,1924,4225,3609,0,1382,498,80,1227,133,586,2327,1343,1838,1539,19,934,0,0,0,0,0,659,0,15,0,0,0
298,2020-12-03,5404018,9016289,172574,811091,5792539,28611,129085,846809,3626,1843526,418331,150376,1209,22443,1274675,7129,572,699315,843231,462553,646560,1233115,400751,238127,229018,23074,57916,530470,326706,3839,0,468302,319250,257600,899213,739367,399325,87147,67934,381001,74273,0,487863,0,58145,67033,388379,1983,124568,173369,23364,350305,149435,17998,18100,57141,34048,318987,59469,113509,84142,112719,73607,91424,7770,124015,157035,169804,148396,220272,118924,4707,365,1848,347881,81234,60086,68250,85598,19032,138674,115992,73748,2057,8182,97549,98521,103082,55304,77385,136741,48953,113228,56050,115866,41656,56464,17102,20484,8978,27356,25866,465,25586,55538,64291,8754,145,70712,14030,26,5216,66113,37260,35839,12154,5861,50547,13774,9110,6614,304,5596,22177,8015,8244,257,11753,15697,5472,21022,5203,6044,4618,3571,33,16657,10672,7785,10454,386,3748,575,162,9089,6066,597,183,2567,12204,5934,1278,8114,3281,141,2907,3480,4988,5,30,0,1356,2679,1169,30,2977,11718,5023,0,0,63,5591,4,570,1924,4225,3610,1,1382,498,80,1227,133,590,2327,1358,1840,1539,19,937,0,0,0,0,0,699,0,15,0,7,0
304,2020-12-04,5470389,9058822,173986,831935,5825745,28917,131020,872385,3640,1872214,423142,150376,1220,22448,1281955,7203,572,708106,852719,466178,666413,1240990,414347,243775,234038,93764,59060,531543,327162,3848,0,473994,324802,260600,903958,740450,399345,87204,69150,390212,77142,0,489772,0,58152,68525,390951,1994,126904,177195,23364,352529,150271,17998,18100,59677,34978,323814,60957,117148,86019,113273,75464,95789,7858,124390,157828,169804,150051,221847,120571,4826,368,1849,348238,83800,60644,70206,85710,19438,139148,116169,74973,2057,8549,98276,98879,103191,56048,78619,136872,48953,114990,57545,115866,42241,68110,17145,20974,8978,28029,26414,465,25586,56079,64467,8802,146,71002,14160,26,5223,66113,37260,36286,12199,5884,50924,13874,9117,6730,305,5672,23344,8120,8299,257,11753,15707,5472,21054,5205,6066,4695,3725,33,16657,10672,7812,10496,387,3811,575,168,9106,6130,597,183,2599,12270,5976,1278,8124,3307,141,2907,3480,4988,5,30,0,1381,2687,1183,39,2977,11758,5023,0,0,72,5592,4,571,1924,4225,3613,1,1382,508,80,1237,133,590,2327,1358,1842,1555,19,937,0,0,0,0,0,699,0,15,0,7,0
306,2020-12-05,5576026,9100792,174992,852580,5864838,29128,133287,896308,3653,1899474,427242,150376,1220,22453,1288785,7266,574,719708,859643,470449,687910,1249702,429455,249441,240203,93764,60203,533250,327749,3853,0,476669,329676,260600,903958,744298,399582,87259,70387,399207,79956,0,491657,0,58158,70396,393408,1997,129210,182463,23364,355012,151134,17998,18100,60673,35598,327693,62600,120857,86019,113870,76441,95789,7909,124596,158498,169804,151247,224053,122339,4946,384,1866,348562,85980,61283,71236,85876,20090,139610,116329,76382,2057,8919,99606,98879,103324,56048,79579,137060,49096,116066,58034,115866,42872,68532,17168,21286,8978,28029,26809,465,27821,56617,64650,8844,146,71002,14343,26,5253,66538,37393,36286,12264,5907,50924,13908,9117,6866,306,5696,23344,8289,8335,260,11857,15731,5476,21090,5207,6078,4733,3752,33,16927,10942,7835,10541,387,3879,575,168,9106,6171,597,183,2599,12355,5995,1278,8146,3334,158,2907,3480,4988,5,30,0,1412,2697,1183,39,2977,11796,5023,0,0,72,5592,4,572,1924,4225,3615,1,1382,508,80,1237,133,600,2327,1358,1843,1561,20,937,0,0,0,0,0,699,0,15,0,7,0
308,2020-12-06,5624444,9139901,175220,868285,5866657,29301,135121,913494,3739,1920744,431253,150376,1220,22456,1294692,7300,574,730798,866186,474771,706720,1257410,435575,252765,243055,93764,61272,534789,329368,3868,0,478094,334375,260600,907654,744780,408634,87331,71395,405612,82666,0,493567,0,58160,71682,395960,1998,133511,187444,23364,356542,151755,17998,18100,62246,37809,331301,63580,124439,90229,114315,76441,95789,7963,124799,159132,174188,152890,225805,124774,5062,384,1866,348879,88497,61948,72773,86030,20460,140035,116873,77636,2057,8959,101244,99494,103501,56702,80831,137276,49456,116796,58625,116354,43646,68929,17173,21617,8978,28029,26999,465,28504,57146,64774,8880,147,71315,14416,26,5269,67400,37685,36525,12321,5937,51063,13939,9175,6998,306,5696,23344,8396,8338,260,11947,15776,5476,21109,5210,6090,4759,3849,33,16927,11021,7849,10596,388,3943,575,168,9106,6238,597,183,2653,12355,5995,1278,8146,3369,158,2907,3480,4988,5,30,0,1412,2711,1183,39,2977,11833,5023,0,0,72,5593,4,574,1924,4225,3615,1,1382,508,80,1237,133,600,2327,1358,1846,1564,20,937,0,0,0,0,0,699,0,15,0,7,0
310,2020-12-07,5714557,9178946,175919,888701,5897526,29650,136747,933132,3750,1939393,436270,150376,1224,22460,1300696,7341,574,742955,873555,479202,722446,1267595,440899,256811,245843,93764,62305,536267,330188,3874,0,478094,344034,279900,907654,745750,408702,87404,72401,409121,84850,0,495725,0,58168,74283,398623,2006,137499,192033,23364,370474,152379,17998,18100,65616,39380,334269,63999,127882,90229,114697,77798,102855,7997,124981,159711,174188,154330,227433,126084,5240,384,1866,349168,90278,62603,74053,86215,20804,140341,117402,79240,2057,9009,101938,99982,103703,57380,82803,137494,49456,117649,59488,116506,44705,69414,17211,22180,9400,29792,27651,478,29430,57648,64947,8972,147,71315,14429,26,5272,67400,37879,36735,12437,5962,51063,13949,9374,7146,307,5696,23344,8497,8353,260,12059,15806,5476,21150,5214,6094,4779,3943,33,16927,11184,7849,10676,390,4000,630,168,9132,6293,597,183,2677,12465,6003,1278,8148,3377,165,2922,3529,4988,5,30,0,1438,2721,1235,41,2977,11881,5036,0,2,72,5596,4,577,1924,4225,3615,1,1382,517,80,1239,134,600,2337,1358,1846,1571,21,940,0,0,0,0,0,699,0,15,0,7,0
312,2020-12-08,5786915,9215581,177558,909058,5965492,30177,138838,958629,3768,1963864,441515,150376,1224,22461,1305587,7413,582,754224,881050,483497,738845,1278326,454226,262314,252428,93764,64055,537727,331055,3880,0,484781,349629,279900,909389,753072,408790,87483,73572,416797,87433,0,498064,0,58176,75281,401194,2008,141392,197058,23364,372271,153432,17998,18100,69028,41210,337719,65240,130869,93100,115406,80082,105686,8047,125230,160295,174188,155870,229054,127528,5415,384,1866,349414,93411,63243,75257,86348,21258,140638,117804,80726,2057,9446,102565,100476,103913,57837,84948,137708,49781,119147,60210,116720,45621,69839,17268,22527,9400,29792,28052,478,30157,58146,65110,9062,147,71482,14437,28,5292,67873,37920,36951,12487,5996,51319,14004,9374,7292,307,5715,23344,8641,8470,263,12059,15864,5482,21161,5217,6137,4870,4012,35,16927,11184,7904,10712,393,4059,630,168,9132,6367,601,183,2691,12465,6003,1278,8148,3416,169,2922,3529,4988,5,30,0,1438,2742,1235,41,3003,11926,5036,0,2,72,5597,4,580,1924,4225,3631,1,1382,517,80,1239,134,605,2337,1358,1847,1573,21,944,0,0,0,0,0,699,0,15,0,7,0
314,2020-12-09,5889896,9253306,178937,929272,5966118,30637,140466,997895,3781,1989710,447361,150376,1225,22473,1311488,7551,585,765639,889168,487445,768241,1287597,469200,265815,254700,93764,65123,539171,332089,3888,0,489759,355401,283000,911113,754658,408942,87582,74888,425816,89769,0,499846,0,58182,76270,405966,2008,145287,202058,23364,374301,154432,17998,18100,72078,43045,341685,67437,133255,94042,115931,81204,107624,8137,125490,161084,174188,156870,230537,129950,5564,384,1866,349624,96330,63891,76893,86518,21800,140989,118008,81715,2057,9860,103973,100952,104074,58578,87244,137881,50888,120532,61322,117034,46352,70194,17295,23072,9400,29792,28461,478,31041,58146,65242,9147,147,71740,14684,28,5302,68894,38032,37172,12591,6036,51424,14195,9510,7390,307,5715,23344,8720,8579,264,12208,15904,5487,21176,5217,6175,4888,4075,35,16927,11344,7925,10760,395,4114,630,168,9155,6452,601,183,2699,12548,6032,1283,8170,3454,169,2972,3529,4988,5,30,0,1492,2742,1270,41,3003,11968,5048,0,2,72,5599,4,585,1924,4225,3631,1,1383,517,80,1241,138,605,2337,1358,1847,1581,23,946,0,0,0,0,0,699,0,15,0,7,0
